,tweet,label
2198,"@waesb007 @VodafoneUK @CommunityFibre @bt_uk @virginmedia @waesb007 Hi There, Can you please DM us with your full address so we can look into this for you? Thanks G Network",1
2199,"@bt_uk Yes, I have just sent a PM. If someone responds to that today great, if not I will close both accounts first thing tomorrow morning. Thank you",1
2200,@bt_uk Itâ€™s painfully slow &amp; its either a bot or the person on the other end of the window is as thick as a plank!,-1
2201,I keep getting notified by @bt_uk of jobs in Taleo. If I attempt to follow up they want to know how I heard. â€œYou just sent me an emailâ€ is never one of the options so I choose â€œBT Jobs Siteâ€ and it then asks which section? Aaargh.,1
2202,@bt_uk lol despite@promises to ring me back still no call 17 hrs later. Itâ€™s bad when a telecoms company canâ€™t make phone calls https://t.co/OAFuUAUYHL,-1
2203,@bt_uk Your web chat service is utter shit!,-1
2204,@bt_uk No problem. Iâ€™m thinking of having a ribbon cutting ceremony. Iâ€™ll send you the invite âœ‚ï¸,1
2205,23 days with broken @bt_uk internet. The flat roof Openreach engineer that failed to come on Monday arrived today... but wasn't a flat roof engineer. Now waiting for a new appointment. https://t.co/ZkyCGZitSb,-1
2206,Hey @bt_uk tel. 07459814004 just called my home saying my line is being hacked bla bla bla &amp; asking me to share IP addresses. Actual woman (Indian) so organised. Please issue #scam warning. #ScamAlert,1
2207,@bt_uk hey bt. Was told on Friday my service would be restored after two business days. Today is Wednesday. And 23 days Iâ€™ve had no service. What is so difficult about this or managing customer expectations?,-1
2208,I might moan about @bt_uk but this is great! #StandWithUkraine https://t.co/rLZpwy0U0x,1
2209,Thank you for eventually sorting this out! @bt_uk @WirralCouncil https://t.co/2c7aOrJzry,1
2210,@bt_uk Again https://t.co/Jhrs1UvEws,1
2211,"@bt_uk Unfortunately I am not the holder of the account, I just rent a space from a salon and the business owner has no interest in helping us out. All I can give you is the land line number",1
2212,"@bt_uk can you explain why the router is constantly cycling between purple, red, green and blue? We never have a solid internet connection and BT tells us thereâ€™s no issue with the connection.. youâ€™ve recently sent us a new router but low and behold itâ€™s still doing it. https://t.co/PiK23PE8di",1
2213,"@bt_uk â€œyour prices are going upâ€ _x000D_
* but your broadband will still be shite",-1
2214,"This is NOT your usual 5G podcastðŸŽ™ï¸_x000D_
@sean_martin and 3 incredible guests: Patrick English, @jasonh, @ChrisJNovak from 3 separate carriers (@verizonÂ @bt_uk @deutschetelekom @MobiledgeX) discuss the impact of 5G speed and scale on #security &amp; #privacy ðŸ›¸âœ¨_x000D_
https://t.co/0SFiLrsl8k",-1
2215,@bt_uk Internet down - can you DM please?,1
2216,@bt_uk service has been down for hours now and yet noone to be able to speak to to get sorted,-1
2217,Cannot be installed on my iPhone and it appears that Iâ€™m one of many with this issue @bt_uk @Norton_UK https://t.co/pkZ7QfSwQ0,-1
2218,"@waesb007 @VodafoneUK @CommunityFibre @GNetworkComms @bt_uk @virginmedia If you manage sign up, we can both get Amazon vouchers by using my community fibre referral code: https://t.co/rdaoCZVMQR_x000D_
_x000D_
Lol @bt_uk  offering 80mbits, move out of the way, make room for the big boys here.ðŸ˜‚ðŸ˜‚ðŸ˜‚",1
2219,I couldn't be more angry at @bt_uk than I am now. Sending me debt collection emails when I don't have an account with them and the outstanding balance was written off in December??? Disgusting. I've already had multiple conversations confirming this. Avoid at all costs.,1
2220,"@bt_uk At 23:40, powered off, removed aerial. Restarted, replaced aerial now ok again. Thanks.",1
2221,@bt_uk what is going on with the bt tv pro box. I followed all your â€œinstructionsâ€ itâ€™s worse than it was before. Please sort it! Your failing to provide a service I pay for so you better not charge me until itâ€™s sorted,-1
2222,@bt_uk Disgraceful service.,-1
2223,"@bt_uk This is out of control. We have a phone line connected to the pole. You literally need to energise it. The device we have received is appalling. And no one either cares, let alone sort it out.",-1
2224,"@bt_uk Joke! No call today either. Just an email telling us you have closed our complaint,  and that you are please to have helped! This company is ridiculous.",-1
2225,"@bt_uk Hi, sorry I didn't see your previous reply. I'll message now.",1
2226,"Open XR Forum covers a wide range of participants and applications, and besides new members @ATT, @Colt_Technology, @CrownCastle, @Telefonica, and @ZayoGroup, includes @bt_uk, @Infinera, @libertyglobal, @lumentechco, @Verizon, and @Windstream. More info: https://t.co/OiWtsKnE4p",1
2227,"@bt_uk Could you remove #RussiaToday from your TV offering please @bt_uk_x000D_
_x000D_
@Google_x000D_
@Microsoft_x000D_
@YouTube_x000D_
_x000D_
Have all taken action to remove it from their searches/platforms._x000D_
_x000D_
ThanksðŸ™",1
2228,"@bt_uk is there's a reason I get a letter saying that my monthly bill is going up today, but when I'm trying to chill and twitch stream my Internet service has disconnected three times in the last 20 minutes?",-1
2229,"@EnglishAgorist @bt_uk @carolinegibb Did that, no difference, it's still Thursday 4th.",-1
2230,Anything you can do to remove it yourselves @bt_uk @YouViewSupport ??? #StandWithUkraine,1
2231,"Itâ€™s part of their Stay Connected thing. _x000D_
Itâ€™s free unlimited data until the Wi-Fi is fixed! I love that BT do this so I donâ€™t have to worry about losing connection._x000D_
Thank you for sorting this so quickly @bt_uk ðŸ˜ƒðŸ˜ƒ_x000D_
_x000D_
As for heating/hot water.. hopefully Thursday ðŸ¤žðŸ» ðŸ¤¨",1
2232,"You know they say bad things come in threes.. well, I had my three so no more please!!_x000D_
_x000D_
â€¢ No hot water since Monday morning_x000D_
â€¢ No heating since Monday morning_x000D_
â€¢ My Wi-Fi has gone down_x000D_
_x000D_
Thankfully @bt_uk are on it &amp; luckily I have a mini hub already that theyâ€™ve switched on",-1
2233,@bt_uk a scam I presume? https://t.co/qWqKvjV34N,-1
2234,@bt_uk I was wondering if you can get around to turning my broadband on tomorrow 10 days after it should of been activated.,1
2235,"@kittycashew_ @bt_uk Just switch to a different provider,  plenty out there",-1
2236,@kittycashew_ @bt_uk âž¡ï¸ @zeninternet guarantee no price increase ever as long as you stay on the same internet package ðŸ™‚ðŸ™‚ðŸ™‚,-1
2237,"@bt_uk Done, thanks ðŸ‘ðŸ»",1
2238,@bt_uk Seems to have done the trick! Thanks ðŸ‘ðŸ»,1
2239,"@bt_uk 2/2 I work from home &amp; rely on good WiFi speeds. Iâ€™m working long hours &amp; weekends just to keep up, with speeds of less than 1mbps. My â€œguaranteedâ€ speed is 41mbps. I canâ€™t go on like this! If your engineer doesnâ€™t turn up tomorrow Iâ€™m off to Ofcom!",-1
2240,"@FreeviewTV @YouViewSupport @bt_uk_x000D_
Why is the RT (Russia Today) news station still on freeview &amp; my BTYOUVIEW box? I thought they were now banned, if not they should be.",1
2241,"@bt_uk where do I start? A month ago my internet/WiFi speeds dropped dramatically for no reason. So far Iâ€™ve had 6 cancelled appts, 4? 5? engineers in to try &amp; fix thingsâ€¦ not holding my breath for tomorrowâ€™s appt as no-one turned up for the last 3â€¦! 1/2",1
2242,"@bt_uk Hi, how do I change my name on my account please? Also I got a scam call on my landline but I haven't given the number to anyone and thought scam calls were blocked? Thanks",-1
2243,"@bt_uk I already have a callback from your 2nd line technical team - this will be the FOURTH time they are trying to fix it.  My complaint is that after such poor service, I would have to pay to leave",-1
2244,@bt_uk Showing my maiden  name.  LC21102362 is the account number .,1
2245,"As if I'm getting a letter about my @bt_uk broadband price rising after all the issues I've had ðŸ˜…_x000D_
_x000D_
Wot. #fuckinflation",-1
2246,@guido342 @bt_uk @carolinegibb Go to software update in settings and do the update. Sorted it for me.,-1
2247,"@bt_uk _x000D_
Tried to schedule a recording for tomorrow. But as your planner is dated Friday for todays programmes it says it canâ€™t as itâ€™s already ended. _x000D_
When will this be fixed.",1
2248,"Ah great.. now my bt Wi-Fi isnâ€™t working!! _x000D_
This has just been a shit day!_x000D_
_x000D_
The @bt_uk hub is solid orange. Iâ€™ve switched off and on, that didnâ€™t help. _x000D_
_x000D_
What do I do @BTCare",-1
2249,"Since having digital voice, my broadband has been slower, especially on my mobile or watching something on my iPad. Is this a known problem @bt_uk?",1
2250,"@bt_uk what shit show are you running. TV doesnâ€™t work, recordings donâ€™t work. Youâ€™ve already paid me out 300 quid because Bonnie in Scotland fucked my home move up. The TV guide is four days in front and Iâ€™ve been on hold for 40 mins. As much use as Stevie Wonders bed side light",1
2251,@bt_uk  so Mandy from Dundee â€¦ whereâ€™s your call #badservice #itsgoodnottotalk to your client and a crap email â€”- wakey wakey Mandy - read Tasha notes in this -your update is meaningless / gi for a lie down ..z,1
2252,"Open XR Forum covers a wide range of participants and applications, and besides new members @ATT, @Colt_Technology, @CrownCastle, @Telefonica, and @ZayoGroup, includes @bt_uk, @Infinera, @libertyglobal, @lumentechco, @Verizon, and @Windstream. More info: https://t.co/A1RiGMgLcl",1
2253,"@bt_uk Iâ€™m having issues my BT subscription channels tonight, what are the issues ?",-1
2254,@bt_uk Ok. Thanks,1
2255,@bt_uk whatâ€™s going on with the TV schedule?? It thinks itâ€™s Friday the 4th March and therefore all my recordings are now messed up!!,-1
2256,"@bt_uk @Bill626 It's the se here, after your update to fix the recording problem, you screwed the date up, can't record tonight as it's ""in the past""",-1
2257,@bt_uk Given what's happening elsewhere this is very very trivial. But what is being done to resolve bt pro box problems?,-1
2258,@carolinegibb @bt_uk Can't record today as it's 'in the past'. !!,-1
2259,@bt_uk @carolinegibb Same problem since your 'update' earlier on BT TV Box PRO.,-1
2260,"@mikeburnieactor @bt_uk Me too, their update sent earlier is a cockupdate._x000D_
Tried to fix one recording problem and created s worse one.   I reported it 'reboot the hub' stock answer. BS",-1
2261,"@bt_uk When will you fix the BT tv Pro box, not been working all day.",1
2262,@DanRear1984 @bt_uk @BTCare Same,1
2263,"@bt_uk Ok you just updated software and now it's Thursday ,4th March .. it's actually Tuesday 1st. Aaargh!",-1
2264,@bt_uk We were informed on the phone and it was double checked so I dont know why the information you have is telling you otherwise. It seems to be a problem with BT and the lack of communication you have with your customers,-1
2265,@bt_uk We have been on the phone nearly every single day and phoned yesterday to make sure the engineer was definitely coming to which we were told yes as it had been booked since last Thursday,-1
